Comunidad,Provincia,Población,Latitude,Longitude,Altitud,Habitantes,Hombres,Mujeres,geometry,Region,Town,CENSO DE HEMBRAS REPRODUCTORAS MAYORES DE 24 MESES,CENSO DE ANIMALES EN CEBADEROS,TotAnimals
Castilla León,Zamora,Brime de Urz,42.03791,-5.873266,719.4198,128,78,64,POINT (-5.873266 42.03791),BENAVENTE Y LOS VALLES,BRIME DE URZ,0.0,0.0,0.0
Castilla León,Zamora,Burganes de Valverde,41.92078,-5.781086,709.8783,753,423,387,POINT (-5.781086 41.92078),BENAVENTE Y LOS VALLES,BURGANES DE VALVERDE,355.0,0.0,355.0
Castilla León,Zamora,Bustillo del Oro,41.67456,-5.461473000000002,705.8235,97,60,46,POINT (-5.461473000000001 41.67456),CAMPOS-PAN,BUSTILLO DEL ORO,0.0,0.0,0.0
Castilla León,Zamora,Cabañas de Sayago,41.33308,-5.790706,766.5292,164,99,88,POINT (-5.790706 41.33308),SAYAGO,CABANAS DE SAYAGO,1173.0,0.0,1173.0
Castilla León,Zamora,Calzadilla de Tera,41.98003,-6.082464,752.9898,384,197,219,POINT (-6.082464 41.98003),BENAVENTE Y LOS VALLES,CALZADILLA DE TERA,11.0,0.0,11.0
Castilla León,Zamora,Camarzana de Tera,41.99437,-6.029578,736.6218,935,468,514,POINT (-6.029578 41.99437),BENAVENTE Y LOS VALLES,CAMARZANA DE TERA,160.0,0.0,160.0
Castilla León,Zamora,Cañizal,41.16766,-5.368752,789.5921,504,286,255,POINT (-5.368752 41.16766),BAJO DUERO,CANIZAL,0.0,0.0,0.0
Castilla León,Zamora,Cañizo,41.7682,-5.503342,676.3501,276,139,135,POINT (-5.503342 41.7682),CAMPOS-PAN,CANIZO,21.0,0.0,21.0
Castilla León,Zamora,Carbajales de Alba,41.6543,-5.996867,757.5706,644,350,329,POINT (-5.996867 41.6543),ALISTE,CARBAJALES DE ALBA,356.0,0.0,356.0
Castilla León,Zamora,Carbellino,41.23024,-6.147641,766.8657,228,113,109,POINT (-6.147641 41.23024),SAYAGO,CARBELLINO,770.0,0.0,770.0
Castilla León,Zamora,Casaseca de Campeán,41.374,-5.7457150000000015,762.1086,121,67,54,POINT (-5.745715000000001 41.374),BAJO DUERO,CASASECA DE CAMPEAN,0.0,0.0,0.0
Castilla León,Zamora,Casaseca de las Chanas,41.43753,-5.675618,711.7141,405,232,188,POINT (-5.675618 41.43753),BAJO DUERO,CASASECA DE LAS CHANAS,145.0,847.0,992.0
Castilla León,Zamora,Castrillo de la Guareña,41.22996,-5.326251999999998,735.9915,132,66,69,POINT (-5.326251999999999 41.22996),BAJO DUERO,CASTRILLO DE LA GUARENA,182.0,0.0,182.0
Castilla León,Zamora,Castrogonzalo,41.99119,-5.60379,729.8262,492,274,245,POINT (-5.60379 41.99119),BENAVENTE Y LOS VALLES,CASTROGONZALO,0.0,0.0,0.0
